"","...1","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price"
"4747",4887,"Maruti Vitara Brezza ZDi Plus","Kochi",2018,57078,"Diesel","Manual","First",24.3,1248,88.5,5,11.58,10.19
"4748",4888,"Honda Amaze S i-Dtech","Kochi",2016,47471,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,5.25
"4749",4889,"Mercedes-Benz M-Class ML 250 CDI","Hyderabad",2014,50000,"Diesel","Automatic","First",15.26,2143,203.2,5,11.665,45
"4750",4890,"Hyundai i20 Sportz Diesel","Ahmedabad",2010,62000,"Diesel","Manual","First",23,1396,90,5,11.665,2.7
"4751",4891,"Hyundai i10 Era","Coimbatore",2013,65807,"Petrol","Manual","First",19.81,1086,68.05,5,11.665,3.39
"4752",4892,"Maruti Swift Dzire VDI","Hyderabad",2014,81768,"Diesel","Manual","First",26.59,1248,74,5,11.665,5.69
"4753",4893,"BMW Z4 2009-2013 Roadster 2.5i","Kochi",2018,9952,"Petrol","Automatic","First",10.37,2979,306,2,11.665,58.54
"4754",4894,"Maruti Baleno Alpha Diesel","Hyderabad",2017,24000,"Diesel","Manual","First",27.39,1248,74,5,10.63,8.4
"4755",4895,"Chevrolet Beat Diesel","Hyderabad",2012,72921,"Diesel","Manual","First",25.44,936,57.6,5,11.665,2.5
"4756",4896,"Honda Brio V MT","Pune",2012,59000,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,3.25
"4757",4897,"Ford Figo Diesel Titanium","Mumbai",2014,33000,"Diesel","Manual","Second",20,1399,68.05,5,11.665,3.25
"4758",4898,"Maruti Celerio VXI AT","Pune",2016,36789,"Petrol","Automatic","First",23.1,998,67.04,5,11.665,4.25
"4759",4899,"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Jaipur",2014,41000,"Diesel","Automatic","First",14.84,2143,170,5,11.665,18.5
"4760",4901,"Honda Brio S MT","Jaipur",2015,46650,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,4.25
"4761",4902,"Maruti Baleno Alpha CVT","Mumbai",2018,3000,"Petrol","Automatic","First",21.4,1197,83.1,5,10.3,8.85
"4762",4903,"Hyundai EON Sportz","Coimbatore",2014,14799,"Petrol","Manual","First",21.1,814,55.2,5,11.665,4.14
"4763",4904,"Toyota Prius 2009-2016 Z4","Mumbai",2011,44000,"Electric","Automatic","First",18.1611502909962,1798,73,5,11.665,12.75
"4764",4905,"Hyundai i20 1.4 CRDi Sportz","Hyderabad",2015,68525,"Diesel","Manual","First",23,1396,90,5,11.665,7
"4765",4906,"Ford Endeavour 3.2 Titanium AT 4X4","Hyderabad",2018,15000,"Diesel","Automatic","First",10.91,3198,197,7,11.665,33
"4766",4907,"Honda City i-VTEC VX","Ahmedabad",2017,29000,"Petrol","Manual","First",17.4,1497,117.3,5,12.68,10
"4767",4908,"Maruti SX4 ZDI","Kochi",2012,77407,"Diesel","Manual","Second",21.5,1248,88.8,5,11.665,3.53
"4768",4909,"Chevrolet Optra Magnum 1.6 LS Petrol","Jaipur",2007,118000,"Petrol","Manual","First",12.9,1598,102.5,5,11.665,1.35
"4769",4910,"Volkswagen Vento Diesel Highline","Delhi",2013,75000,"Diesel","Manual","First",20.54,1598,103.6,5,11.665,4.5
"4770",4911,"Honda City V MT","Pune",2012,69000,"Petrol","Manual","First",16.8,1497,116.3,5,11.665,4.9
"4771",4912,"Hyundai Creta 1.6 CRDi SX Option","Kochi",2016,52553,"Diesel","Manual","First",19.67,1582,126.2,5,11.665,12.26
"4772",4913,"Hyundai Xcent 1.1 CRDi SX","Mumbai",2014,58000,"Diesel","Manual","Second",24.4,1120,71,5,11.665,3.99
"4773",4914,"Mercedes-Benz GLC 220d 4MATIC Style","Mumbai",2017,24000,"Diesel","Automatic","First",17.9,2143,170,5,59.77,46.95
"4774",4915,"Ford Figo Diesel EXI","Hyderabad",2015,65542,"Diesel","Manual","First",20,1399,68,5,11.665,3.8
"4775",4916,"Volkswagen Jetta 2007-2011 2.0 TDI Trendline","Ahmedabad",2013,68008,"Diesel","Manual","Second",15,1896,105,5,11.665,6.75
"4776",4917,"Mahindra TUV 300 2015-2019 T8","Coimbatore",2017,22251,"Diesel","Manual","First",18.49,1493,100,7,11.665,8.75
"4777",4918,"Ford Ecosport 1.5 Ti VCT MT Titanium","Chennai",2013,55000,"Petrol","Manual","Second",15.8,1499,110,5,11.665,5.2
"4778",4919,"Hyundai Verna 1.6 SX VTVT (O)","Kochi",2017,19387,"Petrol","Manual","First",17.1,1591,121.3,5,11.665,8.42
"4779",4921,"Hyundai i20 Sportz 1.2","Mumbai",2016,24001,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,5.75
"4780",4922,"Audi A4 New 2.0 TDI Multitronic","Kolkata",2008,17000,"Diesel","Automatic","First",15.2,1968,140.8,5,11.665,9.75
"4781",4923,"Nissan Micra Active XV S","Delhi",2015,28500,"Petrol","Manual","First",19.49,1198,67.04,5,11.665,3.5
"4782",4924,"Mercedes-Benz M-Class ML 250 CDI","Jaipur",2014,66000,"Diesel","Automatic","First",15.26,2143,203.2,5,11.665,30
"4783",4925,"Land Rover Discovery Sport TD4 S","Delhi",2017,22000,"Diesel","Automatic","First",12.83,2179,147.5,5,11.665,35
"4784",4926,"Hyundai Creta 1.6 SX Option Executive","Coimbatore",2018,44383,"Petrol","Manual","First",15.8,1591,121.3,5,17.7,13.25
"4785",4927,"Skoda Rapid 1.6 TDI Active","Mumbai",2013,45000,"Diesel","Manual","First",20.5,1598,103.5,5,11.665,3.65
"4786",4928,"Maruti Swift Dzire VDI","Jaipur",2015,58000,"Diesel","Manual","First",23.4,1248,74,5,11.665,5.25
"4787",4929,"Hyundai Creta 1.6 SX","Delhi",2016,69000,"Petrol","Manual","First",15.8,1591,121.3,5,14.23,9.7
"4788",4930,"Hyundai Grand i10 CRDi Sportz","Coimbatore",2017,60993,"Diesel","Manual","First",24,1120,70,5,11.665,5.21
"4789",4931,"Mahindra TUV 300 T8","Pune",2016,67000,"Diesel","Manual","First",18.49,1493,100,7,11.665,6.3
"4790",4932,"Hyundai Grand i10 CRDi Sportz","Kochi",2014,51134,"Diesel","Manual","First",24,1120,70,5,11.665,4.72
"4791",4933,"BMW X5 xDrive 30d","Chennai",2011,55000,"Diesel","Automatic","Second",11.7,2993,245,5,11.665,28
"4792",4934,"Maruti Dzire AMT VDI","Coimbatore",2018,25082,"Diesel","Automatic","First",28.4,1248,73.75,5,9.62,8.37
"4793",4935,"Toyota Fortuner 4x4 MT","Delhi",2012,68350,"Diesel","Manual","First",12.55,2982,168.5,7,11.665,14
"4794",4936,"Audi A6 2011-2015 35 TDI Technology","Hyderabad",2015,50000,"Diesel","Automatic","First",17.68,1968,174.33,5,11.665,36
"4795",4937,"Honda Jazz 1.5 V i DTEC","Pune",2015,97000,"Diesel","Manual","First",27.3,1498,98.6,5,11.665,6.4
"4796",4938,"Audi Q7 4.2 TDI Quattro Technology","Coimbatore",2015,56238,"Diesel","Automatic","First",11.33,4134,335.2,7,11.665,51.69
"4797",4939,"Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV","Jaipur",2014,72618,"Diesel","Manual","First",12.05,2179,120,7,11.665,8
"4798",4940,"Chevrolet Cruze LTZ","Hyderabad",2012,62005,"Diesel","Manual","First",18.3,1991,147.9,5,11.665,9.8
"4799",4941,"Chevrolet Beat Diesel LT","Hyderabad",2012,61250,"Diesel","Manual","First",25.44,936,57.6,5,11.665,2.7
"4800",4942,"Audi A4 35 TDI Premium Plus","Coimbatore",2014,28469,"Diesel","Automatic","First",18.25,1968,187.74,5,53.14,24.37
"4801",4943,"Skoda Rapid 1.6 MPI AT Style","Kochi",2018,21488,"Petrol","Automatic","First",14.3,1598,103.52,5,11.665,9.72
"4802",4944,"Maruti Swift Dzire VDI","Pune",2014,197000,"Diesel","Manual","First",23.4,1248,74,5,11.665,5
"4803",4945,"Toyota Fortuner 3.0 Diesel","Pune",2009,138205,"Diesel","Manual","Second",11.5,2982,171,7,11.665,10.5
"4804",4946,"Maruti Swift VDI","Jaipur",2012,160000,"Diesel","Manual","Second",22.9,1248,74,5,11.665,3.9
"4805",4947,"Honda City 1.5 V MT Exclusive","Coimbatore",2012,67590,"Petrol","Manual","First",17,1497,118,5,11.665,5.65
"4806",4948,"Mercedes-Benz M-Class ML 250 CDI","Mumbai",2012,52000,"Diesel","Automatic","First",15.26,2143,203.2,5,11.665,29.95
"4807",4949,"Maruti Swift Ldi BSIII","Bangalore",2008,1e+05,"Diesel","Manual","Second",17.8,1248,75,5,11.665,3
"4808",4950,"Ford Aspire Titanium Diesel","Kolkata",2017,60048,"Diesel","Manual","First",26.1,1498,99,5,8.91,6
"4809",4951,"Hyundai i10 Sportz","Mumbai",2009,48000,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,2.11
"4810",4952,"Fiat Punto 1.4 Emotion","Kolkata",2010,47000,"Petrol","Manual","First",14.6,NA,NA,NA,11.665,1.49
"4811",4953,"Maruti Alto LXi","Jaipur",2011,1e+05,"Petrol","Manual","First",19.7,796,46.3,5,11.665,1.5
"4812",4955,"Maruti Swift VXI BSIV","Bangalore",2006,80010,"Petrol","Manual","Second",20.4,1197,81.8,5,11.665,2.85
"4813",4956,"Mercedes-Benz New C-Class C 220 CDI Avantgarde","Coimbatore",2017,26493,"Diesel","Automatic","First",19.27,2143,170,5,11.665,33.64
"4814",4957,"Tata Indica V2 DLE BSIII","Hyderabad",2011,96000,"Diesel","Manual","Second",17.88,1396,52.8,5,11.665,0.91
"4815",4958,"Maruti Alto 800 VXI","Jaipur",2014,45700,"Petrol","Manual","Second",22.74,796,47.3,5,11.665,2.42
"4816",4959,"Skoda Superb 2.8 V6 AT","Kolkata",2005,13000,"Petrol","Automatic","First",9.3,2771,193.1,5,11.665,3.25
"4817",4960,"Volkswagen Polo Petrol Comfortline 1.2L","Kolkata",2013,38000,"Petrol","Manual","First",16.47,1198,73.9,5,11.665,2.8
"4818",4961,"Maruti Dzire AMT ZXI Plus","Coimbatore",2019,8018,"Petrol","Automatic","First",22,1197,81.8,5,10.26,8.3
"4819",4962,"Mahindra Scorpio VLX","Bangalore",2010,144400,"Diesel","Manual","Third",12.05,2179,120,8,11.665,5.25
"4820",4963,"Maruti Swift Vdi BSIII","Jaipur",2010,152000,"Diesel","Manual","First",17.8,1248,75,5,11.665,2.9
"4821",4964,"BMW 3 Series 320d Prestige","Pune",2013,71000,"Diesel","Automatic","First",18.88,1995,184,5,11.665,15
"4822",4965,"Tata Nano STD SE","Jaipur",2012,80000,"Petrol","Manual","Second",25.4,624,37.5,4,11.665,0.53
"4823",4966,"Toyota Innova 2.5 VX (Diesel) 8 Seater","Mumbai",2014,87143,"Diesel","Manual","First",12.99,2494,100,8,11.665,12.5
"4824",4967,"Honda Brio S Option MT","Mumbai",2012,25000,"Petrol","Manual","First",18.4,1198,86.8,5,11.665,2.75
"4825",4968,"Tata Tiago AMT 1.2 Revotron XZA","Pune",2018,2000,"Petrol","Automatic","First",23.84,1199,83.83,5,6.94,5
"4826",4969,"Mahindra Scorpio SLE BSIV","Kochi",2014,45239,"Diesel","Manual","First",12.05,2179,120,8,11.665,7.09
"4827",4970,"BMW 5 Series 2003-2012 525d","Hyderabad",2011,101999,"Diesel","Automatic","First",16.73,1995,218,5,11.665,19.99
"4828",4971,"Toyota Corolla Altis D-4D GL","Mumbai",2014,74219,"Diesel","Manual","First",21.43,1364,87.2,5,11.665,10.75
"4829",4972,"Honda City i VTEC CVT VX","Mumbai",2016,25000,"Petrol","Automatic","First",18,1497,117.3,5,11.665,9.45
"4830",4973,"Hyundai Verna CRDi 1.6 SX Option","Hyderabad",2008,109606,"Diesel","Manual","First",22,1582,126.2,5,15.59,2.9
"4831",4974,"Maruti Swift Dzire VDI Optional","Kolkata",2015,36000,"Diesel","Manual","First",26.59,1248,74,5,11.665,4.7
"4832",4975,"Maruti Ciaz ZXi","Coimbatore",2016,41810,"Petrol","Manual","First",20.73,1373,91.1,5,11.665,7.11
"4833",4976,"Ford Ecosport 1.5 DV5 MT Titanium","Jaipur",2014,93321,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,6.25
"4834",4977,"Maruti Alto K10 2010-2014 VXI","Hyderabad",2011,81000,"Petrol","Manual","First",20.92,998,67.1,5,11.665,2.2
"4835",4978,"Honda Amaze V CVT Petrol","Kochi",2019,25717,"Petrol","Automatic","First",19,1199,88.76,5,9.47,8.86
"4836",4979,"Mahindra XUV500 W6 2WD","Delhi",2015,37000,"Diesel","Manual","First",15.1,2179,140,7,11.665,9.3
"4837",4980,"Mahindra TUV 300 2015-2019 T8","Coimbatore",2017,56380,"Diesel","Manual","First",18.49,1493,100,7,11.665,7.57
"4838",4981,"Honda Jazz VX","Chennai",2017,8000,"Petrol","Manual","First",18.2,1199,88.7,5,9.1,7.9
"4839",4982,"Maruti Swift VXI BSIII W/ ABS","Kochi",2018,14589,"Petrol","Manual","First",16.1,1298,88.2,5,11.665,5.65
"4840",4983,"Volkswagen Polo Petrol Highline 1.2L","Delhi",2013,65088,"Petrol","Manual","First",16.47,1198,73.9,5,11.665,3.25
"4841",4984,"Hyundai Creta 1.6 SX Option Diesel","Coimbatore",2019,24864,"Diesel","Manual","First",20.5,1582,126.2,5,19.18,16.27
"4842",4985,"Chevrolet Beat LS","Coimbatore",2011,64831,"Petrol","Manual","First",18.6,1199,79.4,5,11.665,3.21
"4843",4986,"Honda Amaze VX i-DTEC","Kolkata",2013,38001,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,3.9
"4844",4987,"Mercedes-Benz E-Class 230 E AT","Mumbai",2008,77000,"Petrol","Automatic","Second",10,2496,157.7,5,11.665,6.5
"4845",4988,"BMW 5 Series 530d M Sport","Hyderabad",2016,27000,"Diesel","Automatic","First",18.59,2993,265,5,78.31,48
"4846",4989,"Audi A3 35 TDI Premium Plus","Mumbai",2016,39000,"Diesel","Automatic","First",20.38,1968,143,5,42.89,18.9
"4847",4990,"Maruti Swift Dzire VDI","Pune",2015,131000,"Diesel","Manual","First",26.59,1248,74,5,11.665,3.6
"4848",4991,"Maruti Swift Dzire VDI","Kolkata",2015,43000,"Diesel","Manual","First",26.59,1248,74,5,11.665,5.5
"4849",4992,"Toyota Innova 2.5 V Diesel 7-seater","Pune",2011,68000,"Diesel","Manual","Second",12.8,2494,102,7,11.665,7
"4850",4993,"BMW X3 xDrive20d","Bangalore",2016,45165,"Diesel","Automatic","First",16.09,1995,184,5,11.665,41.75
"4851",4994,"BMW 5 Series 2003-2012 525d","Hyderabad",2007,120000,"Diesel","Automatic","First",16.73,1995,218,5,11.665,10.5
"4852",4995,"Mahindra XUV500 W8 2WD","Coimbatore",2014,86091,"Diesel","Manual","First",15.1,2179,140,7,11.665,10.09
"4853",4996,"Honda City 1.5 S MT","Delhi",2009,71499,"Petrol","Manual","First",17,1497,118,5,11.665,3
"4854",4997,"Force One LX 4x4","Chennai",2014,50000,"Diesel","Manual","First",17,2200,139.01,7,11.665,12
"4855",4998,"Volkswagen Polo 1.5 TDI Comfortline","Jaipur",2015,66000,"Diesel","Manual","First",20.14,1498,88,5,9.56,4.91
"4856",4999,"Honda Jazz S","Kolkata",2010,45000,"Petrol","Manual","First",16,1198,90,5,11.665,2
"4857",5000,"Toyota Etios Liva GD SP","Hyderabad",2015,69189,"Diesel","Manual","First",23.59,1364,67.06,5,11.665,5.3
"4858",5001,"Nissan Terrano XV Premium 110 PS","Mumbai",2014,40206,"Diesel","Manual","First",19.01,1461,108.5,5,11.665,7.22
"4859",5002,"BMW X3 xDrive 20d xLine","Kochi",2017,36723,"Diesel","Automatic","First",18.56,1995,190,5,64.76,32.57
"4860",5003,"Hyundai i20 1.2 Magna","Mumbai",2010,57500,"Petrol","Manual","First",18.5,1197,80,5,11.665,2.75
"4861",5005,"Ford Fiesta EXi 1.4 TDCi Ltd","Hyderabad",2011,52000,"Diesel","Manual","First",17.8,1399,68,5,11.665,3.75
"4862",5006,"Honda City 1.5 V AT","Kochi",2014,60952,"Petrol","Automatic","First",16.8,1497,118,5,11.665,5.91
"4863",5007,"Maruti Swift VDI BSIV","Chennai",2013,87192,"Diesel","Manual","First",25.2,1248,74,5,11.665,4.35
"4864",5008,"Hyundai Grand i10 CRDi SportZ Edition","Delhi",2014,58000,"Diesel","Manual","First",24,1120,70,5,11.665,3.25
"4865",5009,"Audi Q7 45 TDI Quattro Technology","Pune",2017,59500,"Diesel","Automatic","First",14.75,2967,245,7,99.92,68
"4866",5010,"Volkswagen Ameo 1.2 MPI Highline 16 Alloy","Mumbai",2016,16650,"Petrol","Manual","First",17,1198,74,5,11.665,5.5
"4867",5011,"Honda City i VTEC CVT VX","Kochi",2018,34696,"Petrol","Automatic","First",18,1497,117.3,5,11.665,12.08
"4868",5012,"Maruti Baleno Alpha 1.3","Kochi",2018,42243,"Diesel","Manual","First",27.39,1248,74,5,11.665,7.48
"4869",5013,"Hyundai Grand i10 CRDi Sportz","Jaipur",2016,57824,"Diesel","Manual","First",24,1120,70,5,11.665,5.5
"4870",5014,"Maruti Swift Dzire VDi","Jaipur",2011,110000,"Diesel","Manual","First",19.3,1248,73.9,5,11.665,3.5
"4871",5015,"Maruti Swift 1.3 VXi","Delhi",2006,63000,"Petrol","Manual","First",16.1,NA,NA,NA,11.665,1.6
"4872",5016,"Land Rover Freelander 2 TD4 HSE","Delhi",2013,72000,"Diesel","Automatic","First",0,2179,115,5,11.665,15.5
"4873",5017,"Toyota Fortuner 3.0 Diesel","Hyderabad",2013,63455,"Diesel","Manual","First",11.5,2982,171,7,11.665,19
"4874",5018,"Honda Jazz VX Diesel","Hyderabad",2017,17151,"Diesel","Manual","First",27.3,1498,98.6,5,11.05,8.4
"4875",5019,"Maruti Vitara Brezza LDi Option","Pune",2016,31001,"Diesel","Manual","First",24.3,1248,88.5,5,11.665,7.25
"4876",5020,"Maruti Swift Dzire VDI","Kolkata",2014,42109,"Diesel","Manual","First",23.4,1248,74,5,11.665,4.25
"4877",5021,"Skoda Rapid 1.5 TDI AT Elegance","Delhi",2015,55000,"Diesel","Automatic","Second",21.66,1498,103.52,5,11.665,5.7
"4878",5022,"Land Rover Freelander 2 TD4 SE","Hyderabad",2013,46000,"Diesel","Automatic","Second",0,2179,115,5,11.665,26
"4879",5023,"Maruti Alto 800 LXI","Hyderabad",2013,30852,"Petrol","Manual","First",22.74,796,47.3,5,11.665,2.49
"4880",5024,"Volkswagen Polo Petrol Highline 1.2L","Pune",2011,65000,"Petrol","Manual","Second",16.47,1198,73.9,5,11.665,3
"4881",5025,"Honda City i DTEC SV","Delhi",2015,65000,"Diesel","Manual","First",26,1498,98.6,5,11.665,5.95
"4882",5026,"Maruti Swift Dzire LDI","Delhi",2013,72000,"Diesel","Manual","First",23.4,1248,74,5,11.665,2.69
"4883",5027,"Audi A4 2.0 TDI 177 Bhp Technology Edition","Bangalore",2014,29000,"Diesel","Automatic","First",17.11,1968,174.33,5,11.665,26
"4884",5028,"Honda City i VTEC VX","Kolkata",2015,32000,"Petrol","Manual","First",17.8,1497,117.3,5,11.665,5.5
"4885",5029,"Ford Figo Aspire 1.2 Ti-VCT Ambiente","Chennai",2016,29875,"Petrol","Manual","First",18.16,1196,86.8,5,11.665,4.85
"4886",5030,"Maruti Vitara Brezza LDi","Kochi",2018,32539,"Diesel","Manual","First",24.3,1248,88.5,5,8.63,8.39
"4887",5031,"Renault Duster 110PS Diesel RxL","Hyderabad",2015,83090,"Diesel","Manual","First",19.01,1461,108.45,5,11.665,7.99
"4888",5032,"Hyundai i20 Active 1.4 SX","Hyderabad",2016,62679,"Diesel","Manual","First",21.19,1396,88.73,5,11.665,6.95
"4889",5033,"Mahindra Logan Petrol 1.4 GLE","Mumbai",2010,93000,"Petrol","Manual","First",15.7,1390,75,5,11.665,1.5
"4890",5034,"Honda City ZX GXi","Mumbai",2006,44000,"Petrol","Manual","First",17.7,1497,78,5,11.665,1.55
"4891",5035,"Ford Figo Petrol EXI","Bangalore",2010,78400,"Petrol","Manual","Second",15.6,1196,70,5,11.665,2.75
"4892",5036,"Renault Duster Petrol RxL","Mumbai",2014,71300,"Petrol","Manual","First",13.06,1598,102.53,5,11.665,4.25
"4893",5037,"Hyundai i10 Sportz 1.2","Kolkata",2015,18000,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,2.85
"4894",5038,"Land Rover Discovery Sport TD4 HSE 7S","Coimbatore",2019,24013,"Diesel","Automatic","First",12.81,1999,148.31,7,69.22,56.14
"4895",5039,"Audi Q5 2008-2012 2.0 TFSI Quattro","Ahmedabad",2009,99100,"Petrol","Automatic","Second",9.74,1984,208,5,11.665,10
"4896",5040,"Maruti Versa DX2 BS II","Mumbai",2003,62000,"Petrol","Manual","Second",11.3,1298,83.1,8,11.665,1.25
"4897",5041,"Maruti Swift Dzire ZDI","Kolkata",2017,14000,"Diesel","Manual","First",26.59,1248,74,5,11.665,7.5
"4898",5042,"Audi A4 2.0 TDI Premium Sport Limited Edition","Coimbatore",2015,44811,"Diesel","Automatic","First",17.11,1968,174.33,5,11.665,25.81
"4899",5043,"Volkswagen Polo 1.2 MPI Comfortline","Ahmedabad",2014,44000,"Petrol","Manual","First",16.47,1198,74,5,11.665,4.3
"4900",5044,"Toyota Fortuner 3.0 Diesel","Chennai",2010,136000,"Diesel","Manual","Second",11.5,2982,171,7,11.665,11
"4901",5045,"Toyota Fortuner 3.0 Diesel","Jaipur",2010,144113,"Diesel","Manual","Second",11.5,2982,171,7,11.665,11.75
"4902",5046,"Honda Accord 2.4 MT","Coimbatore",2012,94989,"Petrol","Manual","First",12.8,2354,177.6,5,11.665,6.58
"4903",5047,"Maruti Swift ZDi","Chennai",2012,58133,"Diesel","Manual","First",22.9,1248,74,5,11.665,4.8
"4904",5048,"Skoda Fabia 1.2 MPI Classic","Pune",2008,61000,"Petrol","Manual","Second",17.5,1198,70,5,11.665,1.65
"4905",5049,"Jeep Compass 2.0 Sport","Kolkata",2017,27000,"Diesel","Manual","First",17.1,1956,170,5,18.45,15
"4906",5050,"Tata Nano Twist XT","Ahmedabad",2014,18050,"Petrol","Manual","Second",25.4,624,37.5,4,11.665,1
"4907",5051,"Ford Fiesta 1.6 ZXi ABS","Hyderabad",2007,145277,"Petrol","Manual","First",15.3,1596,101,5,11.665,1.65
"4908",5052,"Maruti Celerio ZDi","Ahmedabad",2015,42000,"Diesel","Manual","First",27.62,793,47,5,11.665,3.6
"4909",5053,"Toyota Fortuner 3.0 Diesel","Delhi",2011,86000,"Diesel","Manual","First",11.5,2982,171,7,11.665,11.5
"4910",5054,"Maruti Celerio ZDi","Ahmedabad",2015,42150,"Diesel","Manual","First",27.62,793,47,5,11.665,3.6
"4911",5055,"Hyundai EON Era Plus","Pune",2015,30158,"Petrol","Manual","First",21.1,814,55.2,5,11.665,3.05
"4912",5056,"Ford Fiesta Diesel Trend","Bangalore",2011,47000,"Diesel","Manual","Second",23.5,1498,90,5,11.665,6
"4913",5057,"Volkswagen Polo 1.2 MPI Comfortline","Ahmedabad",2013,39000,"Petrol","Manual","First",16.47,1198,74,5,11.665,3.75
"4914",5058,"Volkswagen Polo 1.2 MPI Comfortline","Coimbatore",2016,32125,"Petrol","Manual","First",16.2,1199,74,5,11.665,6.17
"4915",5059,"Maruti Vitara Brezza ZDi","Coimbatore",2017,58829,"Diesel","Manual","First",24.3,1248,88.5,5,9.89,9.05
"4916",5060,"Honda Brio S MT","Coimbatore",2013,67559,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,4.05
"4917",5061,"Maruti Swift Dzire VXi","Pune",2013,55000,"Petrol","Manual","First",17.5,1298,85.8,5,11.665,4.25
"4918",5062,"Maruti Celerio LXI MT","Kolkata",2018,30000,"Petrol","Manual","First",23.1,998,67.04,5,4.87,3.75
"4919",5063,"Hyundai Creta 1.6 SX Plus Petrol Automatic","Mumbai",2016,28000,"Petrol","Automatic","First",13,1591,121.3,5,11.665,11.85
"4920",5064,"Ford Ecosport 1.5 DV5 MT Titanium","Kochi",2016,31826,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,8.24
"4921",5066,"Honda CR-V RVi MT","Jaipur",2008,100009,"Petrol","Manual","Second",13.1,1997,141.1,5,11.665,6.5
"4922",5067,"Land Rover Discovery Sport SD4 HSE Luxury 7S","Coimbatore",2019,17201,"Diesel","Automatic","First",12.51,2179,187.7,7,11.665,58.91
"4923",5068,"Mahindra XUV500 W8 2WD","Delhi",2014,74345,"Diesel","Manual","First",15.1,2179,140,7,11.665,8
"4924",5069,"Volkswagen Polo 1.2 MPI Highline","Kochi",2015,58134,"Petrol","Manual","First",16.47,1198,74,5,11.665,4.64
"4925",5070,"Hyundai i10 Magna AT","Kochi",2010,30566,"Petrol","Automatic","First",19.2,1197,80,5,11.665,3.32
"4926",5071,"Hyundai i10 Magna 1.2","Chennai",2012,55231,"Petrol","Manual","Second",20.36,1197,78.9,5,11.665,2.78
"4927",5072,"Chevrolet Cruze LTZ AT","Kochi",2016,67774,"Diesel","Automatic","First",14.81,1998,163.7,5,11.665,8.95
"4928",5073,"Mercedes-Benz E-Class E 200 CGI","Mumbai",2013,50319,"Petrol","Automatic","First",12,1991,181.03,5,11.665,21.95
"4929",5074,"Hyundai Sonata 2.4 GDI","Ahmedabad",2013,45000,"Petrol","Manual","First",11.7,2359,134,5,11.665,7.9
